30	94.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
37	14.0	130.0	56.0	0.0	0.0	0.0	0.0	0.0
36	0.0	85.0	15.0	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	29.0	99.0	435.0	244.0	193.0	0.0
61	0.0	0.0	1.0	15.0	268.0	273.0	243.0	0.0
62	0.0	0.0	0.0	4.0	154.0	347.0	387.0	8.0
63	0.0	0.0	6.0	37.0	302.0	395.0	451.0	9.0
64	0.0	0.0	2.0	19.0	241.0	268.0	358.0	12.0
65	0.0	0.0	1.0	8.0	207.0	342.0	527.0	15.0
66	0.0	0.0	0.0	5.0	166.0	260.0	469.0	0.0
67	0.0	0.0	0.0	0.0	108.0	254.0	538.0	0.0
68	0.0	0.0	0.0	0.0	35.0	153.0	500.0	2.0
69	0.0	0.0	0.0	0.0	13.0	97.0	584.0	6.0
34	70.0	125.0	5.0	0.0	0.0	0.0	0.0	0.0
25	99.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
48	2.0	147.0	212.0	252.0	179.0	7.0	1.0	0.0
49	0.0	86.0	194.0	194.0	209.0	17.0	0.0	0.0
46	62.0	189.0	213.0	165.0	71.0	0.0	0.0	0.0
47	21.0	229.0	254.0	199.0	97.0	0.0	0.0	0.0
44	111.0	199.0	228.0	126.0	36.0	0.0	0.0	0.0
45	73.0	166.0	295.0	184.0	82.0	0.0	0.0	0.0
42	82.0	130.0	248.0	35.0	5.0	0.0	0.0	0.0
43	157.0	182.0	107.0	44.0	10.0	0.0	0.0	0.0
40	44.0	120.0	123.0	13.0	0.0	0.0	0.0	0.0
41	57.0	165.0	227.0	47.0	4.0	0.0	0.0	0.0
35	0.0	90.0	10.0	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0	1.0	93.0	6.0
74	0.0	0.0	0.0	0.0	1.0	9.0	477.0	13.0
73	0.0	0.0	0.0	0.0	3.0	37.0	555.0	5.0
72	0.0	0.0	0.0	0.0	7.0	77.0	706.0	10.0
71	0.0	0.0	0.0	0.0	18.0	114.0	468.0	0.0
70	0.0	0.0	0.0	0.0	26.0	165.0	509.0	0.0
39	2.0	98.0	91.0	9.0	0.0	0.0	0.0	0.0
38	33.0	231.0	116.0	19.0	1.0	0.0	0.0	0.0
59	0.0	1.0	52.0	107.0	453.0	276.0	205.0	6.0
58	0.0	5.0	95.0	135.0	545.0	205.0	111.0	4.0
55	0.0	0.0	66.0	130.0	465.0	161.0	75.0	0.0
54	0.0	0.0	143.0	192.0	387.0	68.0	10.0	0.0
57	1.0	16.0	127.0	144.0	422.0	107.0	76.0	3.0
56	4.0	35.0	141.0	162.0	416.0	153.0	89.0	0.0
51	45.0	150.0	268.0	193.0	202.0	29.0	13.0	0.0
50	63.0	230.0	254.0	180.0	148.0	21.0	4.0	0.0
53	10.0	88.0	206.0	216.0	343.0	33.0	4.0	0.0
52	20.0	122.0	185.0	182.0	320.0	49.0	22.0	0.0
33	72.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
32	75.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
31	80.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
