30	65.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	77.0	93.0	25.0	5.0	0.0	0.0	0.0
36	0.0	75.0	25.0	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	8.0	65.0	340.0	213.0	362.0	12.0
61	0.0	0.0	0.0	5.0	107.0	267.0	408.0	13.0
62	0.0	0.0	0.0	2.0	44.0	235.0	586.0	33.0
63	0.0	0.0	0.0	1.0	171.0	404.0	602.0	22.0
64	0.0	0.0	0.0	0.0	103.0	254.0	518.0	25.0
65	0.0	0.0	0.0	0.0	67.0	285.0	703.0	45.0
66	0.0	0.0	0.0	0.0	28.0	224.0	626.0	22.0
67	0.0	0.0	0.0	0.0	11.0	172.0	700.0	17.0
68	0.0	0.0	0.0	0.0	1.0	89.0	590.0	20.0
69	0.0	0.0	0.0	0.0	0.0	46.0	619.0	35.0
34	40.0	140.0	20.0	0.0	0.0	0.0	0.0	0.0
25	90.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
48	0.0	97.0	193.0	201.0	262.0	37.0	10.0	0.0
49	0.0	56.0	144.0	171.0	245.0	59.0	25.0	0.0
46	15.0	200.0	169.0	151.0	152.0	12.0	0.0	0.0
47	2.0	170.0	235.0	188.0	187.0	16.0	2.0	0.0
44	72.0	229.0	149.0	140.0	105.0	5.0	0.0	0.0
45	31.0	169.0	195.0	208.0	187.0	10.0	0.0	0.0
42	10.0	147.0	229.0	80.0	34.0	0.0	0.0	0.0
43	105.0	207.0	90.0	50.0	48.0	0.0	0.0	0.0
40	40.0	55.0	139.0	55.0	11.0	0.0	0.0	0.0
41	28.0	131.0	212.0	93.0	36.0	0.0	0.0	0.0
35	0.0	78.0	22.0	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0	0.0	85.0	15.0
74	0.0	0.0	0.0	0.0	0.0	0.0	458.0	42.0
73	0.0	0.0	0.0	0.0	0.0	2.0	573.0	25.0
72	0.0	0.0	0.0	0.0	0.0	15.0	735.0	50.0
71	0.0	0.0	0.0	0.0	0.0	36.0	556.0	8.0
70	0.0	0.0	0.0	0.0	1.0	59.0	639.0	1.0
39	0.0	41.0	104.0	46.0	9.0	0.0	0.0	0.0
38	5.0	196.0	148.0	42.0	9.0	0.0	0.0	0.0
59	0.0	0.0	10.0	102.0	348.0	279.0	331.0	25.0
58	0.0	0.0	23.0	132.0	425.0	290.0	222.0	8.0
55	0.0	0.0	29.0	98.0	345.0	266.0	158.0	4.0
54	0.0	0.0	45.0	154.0	368.0	160.0	70.0	3.0
57	0.0	3.0	48.0	130.0	419.0	183.0	117.0	0.0
56	0.0	10.0	106.0	138.0	392.0	217.0	137.0	0.0
51	5.0	110.0	274.0	209.0	167.0	85.0	50.0	0.0
50	18.0	218.0	228.0	187.0	146.0	63.0	40.0	0.0
53	1.0	30.0	163.0	177.0	339.0	133.0	55.0	2.0
52	2.0	80.0	145.0	160.0	279.0	144.0	88.0	1.0
33	45.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
32	50.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
31	55.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0
