25	99.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
30	94.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
31	80.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
32	75.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
33	72.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
34	35.0	62.5	2.5	0.0	0.0	0.0	0.0	0.0
35	0.0	90.0	10.0	0.0	0.0	0.0	0.0	0.0
36	0.0	85.0	15.0	0.0	0.0	0.0	0.0	0.0
37	7.0	65.0	28.0	0.0	0.0	0.0	0.0	0.0
38	8.25	57.75	29.0	4.75	0.25	0.0	0.0	0.0
39	1.0	49.0	45.5	4.5	0.0	0.0	0.0	0.0
40	14.6666666667	40.0	41.0	4.33333333333	0.0	0.0	0.0	0.0
41	11.4	33.0	45.4	9.4	0.8	0.0	0.0	0.0
42	16.4	26.0	49.6	7.0	1.0	0.0	0.0	0.0
43	31.4	36.4	21.4	8.8	2.0	0.0	0.0	0.0
44	15.8571428571	28.4285714286	32.5714285714	18.0	5.14285714286	0.0	0.0	0.0
45	9.125	20.75	36.875	23.0	10.25	0.0	0.0	0.0
46	8.85714285714	27.0	30.4285714286	23.5714285714	10.1428571429	0.0	0.0	0.0
47	2.625	28.625	31.75	24.875	12.125	0.0	0.0	0.0
48	0.25	18.375	26.5	31.5	22.375	0.875	0.125	0.0
49	0.0	12.2857142857	27.7142857143	27.7142857143	29.8571428571	2.42857142857	0.0	0.0
50	7.0	25.5555555556	28.2222222222	20.0	16.4444444444	2.33333333333	0.444444444444	0.0
51	5.0	16.6666666667	29.7777777778	21.4444444444	22.4444444444	3.22222222222	1.44444444444	0.0
52	2.22222222222	13.5555555556	20.5555555556	20.2222222222	35.5555555556	5.44444444444	2.44444444444	0.0
53	1.11111111111	9.77777777778	22.8888888889	24.0	38.1111111111	3.66666666667	0.444444444444	0.0
54	0.0	0.0	17.875	24.0	48.375	8.5	1.25	0.0
55	0.0	0.0	7.35785953177	14.4927536232	51.8394648829	17.9487179487	8.36120401338	0.0
56	0.4	3.5	14.1	16.2	41.6	15.3	8.9	0.0
57	0.111607142857	1.78571428571	14.1741071429	16.0714285714	47.0982142857	11.9419642857	8.48214285714	0.334821428571
58	0.0	0.454545454545	8.63636363636	12.2727272727	49.5454545455	18.6363636364	10.0909090909	0.363636363636
59	0.0	0.0909090909091	4.72727272727	9.72727272727	41.1818181818	25.0909090909	18.6363636364	0.545454545455
60	0.0	0.0	2.9	9.9	43.5	24.4	19.3	0.0
61	0.0	0.0	0.125	1.875	33.5	34.125	30.375	0.0
62	0.0	0.0	0.0	0.444444444444	17.1111111111	38.5555555556	43.0	0.888888888889
63	0.0	0.0	0.5	3.08333333333	25.1666666667	32.9166666667	37.5833333333	0.75
64	0.0	0.0	0.222222222222	2.11111111111	26.7777777778	29.7777777778	39.7777777778	1.33333333333
65	0.0	0.0	0.0909090909091	0.727272727273	18.8181818182	31.0909090909	47.9090909091	1.36363636364
66	0.0	0.0	0.0	0.555555555556	18.4444444444	28.8888888889	52.1111111111	0.0
67	0.0	0.0	0.0	0.0	12.0	28.2222222222	59.7777777778	0.0
68	0.0	0.0	0.0	0.0	5.07246376812	22.1739130435	72.4637681159	0.289855072464
69	0.0	0.0	0.0	0.0	1.85714285714	13.8571428571	83.4285714286	0.857142857143
70	0.0	0.0	0.0	0.0	3.71428571429	23.5714285714	72.7142857143	0.0
71	0.0	0.0	0.0	0.0	3.0	19.0	78.0	0.0
72	0.0	0.0	0.0	0.0	0.875	9.625	88.25	1.25
73	0.0	0.0	0.0	0.0	0.5	6.16666666667	92.5	0.833333333333
74	0.0	0.0	0.0	0.0	0.2	1.8	95.4	2.6
75	0.0	0.0	0.0	0.0	0.0	1.0	93.0	6.0
