34	50.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0
35	40.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0
36	32.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
37	27.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
38	20.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0
41	5.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0
42	51.5	48.5	0.0	0.0	0.0	0.0	0.0	0.0
43	49.5	50.0	0.5	0.0	0.0	0.0	0.0	0.0
44	48.0	46.0	6.0	0.0	0.0	0.0	0.0	0.0
45	47.5	39.5	13.0	0.0	0.0	0.0	0.0	0.0
46	94.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	25.0	67.0	7.0	1.0	0.0	0.0	0.0
50	40.0	16.0	37.5	2.5	4.0	0.0	0.0	0.0
51	17.5	35.0	35.5	6.0	6.0	0.0	0.0	0.0
52	2.5	47.5	29.0	12.5	8.5	0.0	0.0	0.0
53	0.0	80.0	20.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	40.0	25.0	35.0	0.0	0.0	0.0
56	0.0	4.5	58.0	17.5	20.0	0.0	0.0	0.0
57	0.0	0.0	49.0	22.5	28.5	0.0	0.0	0.0
58	0.0	3.33333333333	40.6666666667	25.0	31.0	0.0	0.0	0.0
59	0.0	0.0	26.6666666667	25.6666666667	46.0	1.66666666667	0.0	0.0
60	0.0	0.0	20.0	30.0	50.0	0.0	0.0	0.0
62	0.0	0.0	2.0	2.0	73.0	23.0	0.0	0.0
63	0.0	0.0	3.66666666667	6.66666666667	76.6666666667	9.66666666667	3.33333333333	0.0
64	0.0	0.0	2.33333333333	4.66666666667	74.0	14.6666666667	4.33333333333	0.0
65	0.0	0.0	1.0	1.66666666667	69.3333333333	22.3333333333	5.66666666667	0.0
66	0.0	0.0	0.333333333333	1.33333333333	57.3333333333	29.3333333333	11.6666666667	0.0
67	0.0	0.0	0.0	1.0	57.5	32.0	9.5	0.0
69	0.0	0.0	0.0	0.0	20.0	45.0	35.0	0.0
70	0.0	0.0	0.0	0.5	38.0	46.5	15.0	0.0
71	0.0	0.0	0.0	0.0	29.0	50.0	21.0	0.0
72	0.0	0.0	0.0	0.0	15.0	67.5	17.5	0.0
73	0.0	0.0	0.0	0.0	11.0	60.0	29.0	0.0
74	0.0	0.0	0.0	0.0	6.5	55.0	38.5	0.0
