120	100	0.0	0.0	0.0	0.0	0.0	0.0
127	100	0.0	0.0	0.0	0.0	0.0	0.0
133	14	37	49	0.0	0.0	0.0	0.0
148	2	17	78	2	0.0	0.0	0.0
156	0.0	9	22	63	6	0.0	0.0
162	1	3	8	45	43	0.0	0.0
175	0.0	0.0	0.0	4	24	47	25
183	0.0	0.0	0.0	0.0	39	36	25
190	0.0	0.0	0.0	0.0	5	49	47
197	0.0	0.0	0.0	0.0	2	56	41
203	0.0	0.0	0.0	0.0	0.0	39	61
211	0.0	0.0	0.0	0.0	0.0	61	39
218	0.0	0.0	0.0	0.0	0.0	60	40
224	0.0	0.0	0.0	0.0	0.0	69	31
231	0.0	0.0	0.0	0.0	0.0	50	50
239	0.0	0.0	0.0	0.0	0.0	44	56
253	0.0	0.0	0.0	0.0	0.0	0.0	100
