42	3	27	68	2	0	0	0
44	1	20	70	8	1	0	0
45	0	20	61	12	7	0	0
46	0	18	49	20	13	0	0
47	0	3	25	30	42	0	0
48	0	2	16	30	52	0	0
52	0	0	4	18	78	0	0
53	0	0	2	13	85	0	0
54	0	0	0	8	87	4	1
55	0	0	0	5	85	8	2
56	0	0	0	2	72	22	4
59	0	0	0	0	38	40	22
60	0	0	0	0	32	43	25
61	0	0	0	0	22	40	38
62	0	0	0	0	15	39	46
63	0	0	0	0	7	23	70
66	0	0	0	0	0	7	93
67	0	0	0	0	0	2	98
68	0	0	0	0	0	1	99
69	0	0	0	0	0	1	99
70	0	0	0	0	0	1	99
73	0	0	0	0	0	0	100
