42	89	11	0	0	0	0	0
44	20	80	0	0	0	0	0
45	10	80	10	0	0	0	0
46	0	85	15	0	0	0	0
47	0	52	48	0	0	0	0
48	0	49	51	0	0	0	0
52	0	12	83	5	0	0	0
53	0	8	85	7	0	0	0
54	0	0	83	17	0	0	0
55	0	0	75	25	0	0	0
56	0	0	60	36	4	0	0
59	0	0	45	38	17	0	0
60	0	0	30	40	30	0	0
61	0	0	21	33	46	0	0
62	0	0	13	25	62	0	0
63	0	0	7	23	70	0	0
66	0	0	0	5	92	3	0
67	0	0	0	0	76	11	13
68	0	0	0	0	47	20	33
69	0	0	0	0	41	21	38
70	0	0	0	0	30	25	45
73	0	0	0	0	8	34	58
